製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,12,,,,,
計測開始時刻 ,00/00/00 00:08 ,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
4696,0.0449,1.0218,0.1992,-1.2146,,0.0449
4697,0.1166,1.0089,0.2121,-1.2017,,0.1166
4698,0.1625,0.9961,0.2121,-1.1503,,0.1625
4699,0.1457,1.0089,0.2249,-1.1503,,0.1457
4700,0.1068,0.9832,0.2378,-1.0989,,0.1068
4701,0.0617,0.9961,0.2635,-1.086,,0.0617
4702,0.0334,0.9961,0.2506,-1.0989,,0.0334
4703,0.0279,0.9704,0.2506,-1.0732,,0.0279
4704,-0.0109,0.9704,0.2635,-1.0732,,0.0109
4705,-0.0683,0.9575,0.2635,-1.086,,0.0683
4706,-0.022,0.9704,0.2635,-1.0603,,0.022
4707,-0.0236,0.9447,0.2635,-1.0475,,0.0236
4708,-0.0159,0.9318,0.2635,-1.0218,,0.0159
4709,0.0412,0.9318,0.2635,-1.0346,,0.0412
4710,0.0593,0.9575,0.2763,-1.0346,,0.0593
4711,0.0494,0.919,0.2506,-1.0475,,0.0494
4712,-0.0517,0.919,0.2635,-1.0218,,0.0517
4713,-0.11,0.9447,0.2506,-1.0089,,0.11
4714,-0.1436,0.8933,0.2378,-1.0346,,0.1436
4715,-0.158,0.9061,0.2506,-1.0218,,0.158
4716,-0.1585,0.8933,0.2506,-1.0089,,0.1585
4717,-0.1573,0.9061,0.2506,-1.0089,,0.1573
4718,-0.0089,0.8804,0.2378,-1.0346,,0.0089
4719,0.0836,0.8804,0.2378,-1.0475,,0.0836
4720,0.0757,0.8676,0.2121,-0.9961,,0.0757
4721,0.1797,0.8547,0.2121,-0.9961,,0.1797
4722,0.1507,0.8547,0.2249,-0.9961,,0.1507
4723,0.1281,0.8033,0.2121,-0.9832,,0.1281
4724,0.1519,0.829,0.2121,-0.9961,,0.1519
4725,0.108,0.8161,0.1992,-0.9832,,0.108
4726,0.0504,0.8033,0.2121,-0.9832,,0.0504
4727,0.0424,0.7904,0.2121,-0.9961,,0.0424
4728,0.0672,0.7904,0.1864,-0.9704,,0.0672
4729,0.0724,0.8033,0.1992,-0.9704,,0.0724
4730,0.039,0.7904,0.1992,-0.9704,,0.039
4731,-0.0087,0.7647,0.1992,-0.9575,,0.0087
4732,-0.0368,0.7647,0.1992,-0.9704,,0.0368
4733,-0.0021,0.739,0.1992,-0.9832,,0.0021
4734,0.0349,0.7519,0.1864,-0.9704,,0.0349
4735,-0.0354,0.7519,0.1992,-0.9704,,0.0354
4736,-0.0902,0.7519,0.1992,-0.9704,,0.0902
4737,-0.1087,0.739,0.1992,-0.9832,,0.1087
4738,-0.0932,0.7133,0.1864,-0.9704,,0.0932
4739,-0.11,0.7133,0.1992,-0.9704,,0.11
4740,-0.1141,0.7133,0.1992,-0.9832,,0.1141
4741,-0.1207,0.7133,0.1992,-0.9832,,0.1207
4742,-0.1622,0.7133,0.1864,-0.9832,,0.1622
4743,-0.1408,0.7519,0.1992,-0.9961,,0.1408
4744,-0.039,0.7005,0.1864,-1.0089,,0.039
4745,0.0288,0.6876,0.1992,-1.0089,,0.0288
4746,0.102,0.6748,0.1992,-1.0089,,0.102
4747,0.1607,0.6748,0.1992,-0.9961,,0.1607
4748,0.1811,0.6748,0.1864,-1.0089,,0.1811
4749,0.2191,0.6619,0.1864,-1.0089,,0.2191
4750,0.227,0.6619,0.1864,-1.0218,,0.227
4751,0.0902,0.6491,0.1735,-1.0089,,0.0902
4752,-0.034,0.6362,0.1864,-1.0218,,0.034
4753,-0.0429,0.6362,0.1735,-1.0089,,0.0429
4754,0.0202,0.6105,0.1864,-1.0475,,0.0202
4755,0.088,0.6105,0.1864,-1.0346,,0.088
4756,0.0479,0.6234,0.1735,-1.0346,,0.0479
4757,0.0828,0.6234,0.1735,-1.0346,,0.0828
4758,0.1159,0.6491,0.1735,-1.0603,,0.1159
4759,0.0423,0.6234,0.1607,-1.0603,,0.0423
4760,0.0016,0.6234,0.1607,-1.0475,,0.0016
4761,-0.0291,0.6234,0.1735,-1.0603,,0.0291
4762,-0.0305,0.6362,0.1735,-1.0346,,0.0305
4763,-0.0285,0.6362,0.1864,-1.0603,,0.0285
4764,-0.0133,0.6362,0.1735,-1.0989,,0.0133
4765,0.024,0.6362,0.1607,-1.0989,,0.024
4766,0.0642,0.6619,0.1735,-1.1246,,0.0642
4767,0.0391,0.6619,0.1735,-1.1118,,0.0391
4768,0.0021,0.6876,0.1735,-1.1118,,0.0021
4769,0.0097,0.6619,0.1735,-1.1375,,0.0097
4770,0.0191,0.6619,0.1735,-1.1246,,0.0191
4771,0.0507,0.6748,0.1735,-1.1375,,0.0507
4772,0.1193,0.6619,0.1735,-1.1632,,0.1193
4773,0.2032,0.6748,0.1735,-1.1632,,0.2032
4774,0.1166,0.6876,0.1864,-1.1503,,0.1166
4775,0.0288,0.7005,0.1735,-1.176,,0.0288
4776,-0.025,0.6491,0.1864,-1.1889,,0.025
4777,-0.0851,0.6748,0.1735,-1.176,,0.0851
4778,-0.0777,0.6876,0.1735,-1.176,,0.0777
4779,-0.0566,0.7133,0.1735,-1.1889,,0.0566
4780,-0.0385,0.7133,0.1607,-1.176,,0.0385
4781,-0.0462,0.7262,0.1735,-1.2017,,0.0462
4782,-0.0404,0.7262,0.1735,-1.176,,0.0404
4783,-0.0471,0.7647,0.1735,-1.1889,,0.0471
4784,-0.0523,0.739,0.1735,-1.2017,,0.0523
4785,-0.0371,0.7005,0.1735,-1.1889,,0.0371
4786,-0.0825,0.739,0.1735,-1.1889,,0.0825
4787,-0.102,0.7519,0.1478,-1.2146,,0.102
4788,-0.1145,0.7776,0.1607,-1.2146,,0.1145
4789,-0.1365,0.7647,0.1607,-1.2017,,0.1365
4790,-0.0268,0.7776,0.1478,-1.1889,,0.0268
4791,0.0842,0.7776,0.1607,-1.2146,,0.0842
4792,0.0683,0.7776,0.1478,-1.2146,,0.0683
4793,0.0574,0.7904,0.1607,-1.2274,,0.0574
4794,0.1437,0.8033,0.1607,-1.2274,,0.1437
4795,0.1283,0.7904,0.1607,-1.2146,,0.1283
4796,0.0968,0.8033,0.1607,-1.2017,,0.0968
4797,0.0125,0.8161,0.1478,-1.2146,,0.0125
4798,0.0693,0.8418,0.1478,-1.2146,,0.0693
4799,0.1281,0.829,0.1478,-1.2146,,0.1281
4800,0.1445,0.829,0.1478,-1.2146,,0.1445
4801,0.2221,0.8418,0.135,-1.1889,,0.2221
4802,0.3034,0.8547,0.135,-1.2017,,0.3034
4803,0.1965,0.8547,0.135,-1.2146,,0.1965
4804,0.1171,0.8804,0.1478,-1.2017,,0.1171
4805,0.032,0.8804,0.135,-1.2146,,0.032
4806,-0.0135,0.8804,0.1478,-1.2531,,0.0135
4807,-0.0845,0.8804,0.1478,-1.2274,,0.0845
4808,-0.1247,0.9061,0.1478,-1.2146,,0.1247
4809,-0.2491,0.9318,0.1607,-1.2274,,0.2491
4810,-0.2038,0.919,0.1607,-1.2146,,0.2038
4811,-0.1111,0.919,0.1478,-1.2403,,0.1111
4812,-0.0475,0.9318,0.1478,-1.2274,,0.0475
4813,-0.0123,0.9447,0.1607,-1.1889,,0.0123
4814,-0.0254,0.9704,0.1607,-1.2017,,0.0254
4815,0.0133,0.9447,0.1607,-1.1889,,0.0133
4816,0.1425,0.9318,0.1607,-1.2146,,0.1425
4817,0.1731,0.9447,0.1735,-1.2017,,0.1731
4818,0.1485,0.9318,0.1478,-1.2017,,0.1485
4819,0.0748,0.9447,0.1607,-1.176,,0.0748
4820,0.1012,0.9447,0.1607,-1.1503,,0.1012
4821,0.1497,0.9318,0.1607,-1.176,,0.1497
4822,0.046,0.919,0.1607,-1.1375,,0.046
4823,0.0812,0.9318,0.1735,-1.1503,,0.0812
4824,0.1136,0.9318,0.1735,-1.1375,,0.1136
4825,0.1142,0.9318,0.1607,-1.1118,,0.1142
4826,-0.0072,0.9447,0.1478,-1.1246,,0.0072
4827,0.0152,0.9318,0.1478,-1.1246,,0.0152
4828,0.032,0.9447,0.1478,-1.1118,,0.032
4829,-0.1394,0.919,0.135,-1.086,,0.1394
4830,-0.3215,0.919,0.135,-1.0989,,0.3215
4831,-0.3474,0.9061,0.135,-1.0989,,0.3474
4832,-0.1671,0.9061,0.1221,-1.086,,0.1671
4833,0.0914,0.919,0.1221,-1.0989,,0.0914
4834,0.1926,0.9061,0.1221,-1.0989,,0.1926
4835,0.1617,0.9061,0.1221,-1.0989,,0.1617
4836,0.1028,0.9061,0.1092,-1.1118,,0.1028
4837,0.1145,0.8933,0.1221,-1.0989,,0.1145
4838,0.0549,0.8933,0.1221,-1.0989,,0.0549
4839,0.018,0.8933,0.1092,-1.1118,,0.018
4840,-0.0971,0.8933,0.1092,-1.0989,,0.0971
4841,-0.3407,0.8933,0.1092,-1.1118,,0.3407
4842,-0.2471,0.8933,0.0964,-1.1503,,0.2471
4843,-0.1671,0.8933,0.0964,-1.1246,,0.1671
4844,-0.0486,0.8933,0.1092,-1.1375,,0.0486
4845,-0.0302,0.8804,0.1092,-1.1246,,0.0302
4846,-0.0339,0.8676,0.1092,-1.1632,,0.0339
4847,0.0186,0.8676,0.1092,-1.1632,,0.0186
4848,0.0233,0.8547,0.1092,-1.1375,,0.0233
4849,0.023,0.8676,0.1092,-1.1375,,0.023
4850,0.176,0.8547,0.1092,-1.1632,,0.176
4851,0.174,0.8418,0.1092,-1.1375,,0.174
4852,0.1382,0.8418,0.1092,-1.1503,,0.1382
4853,0.0777,0.829,0.0964,-1.176,,0.0777
4854,0.0101,0.829,0.1092,-1.176,,0.0101
4855,0.0367,0.8161,0.1221,-1.1375,,0.0367
4856,0.1129,0.8161,0.1092,-1.176,,0.1129
4857,0.1819,0.8161,0.1092,-1.1503,,0.1819
4858,0.1694,0.8161,0.1092,-1.1889,,0.1694
4859,0.0777,0.7904,0.0964,-1.1632,,0.0777
4860,0.0221,0.7904,0.0964,-1.1889,,0.0221
4861,-0.0039,0.7776,0.1092,-1.2017,,0.0039
4862,-0.0119,0.7519,0.0964,-1.2146,,0.0119
4863,0.0744,0.7519,0.1092,-1.2274,,0.0744
4864,0.2008,0.7647,0.0964,-1.1889,,0.2008
4865,0.1668,0.7647,0.0964,-1.2274,,0.1668
4866,0.0554,0.7647,0.0964,-1.266,,0.0554
4867,-0.0344,0.7519,0.0964,-1.2531,,0.0344
4868,-0.0675,0.7647,0.1092,-1.2788,,0.0675
4869,-0.0213,0.7519,0.1092,-1.2788,,0.0213
4870,0.0223,0.739,0.1092,-1.2788,,0.0223
4871,-0.0023,0.7647,0.1221,-1.3045,,0.0023
4872,0.0153,0.739,0.1092,-1.3045,,0.0153
4873,-0.0349,0.739,0.1092,-1.3431,,0.0349
4874,-0.0668,0.739,0.1092,-1.3045,,0.0668
4875,-0.0475,0.739,0.135,-1.3174,,0.0475
4876,-0.0543,0.7262,0.1221,-1.3302,,0.0543
4877,-0.0301,0.739,0.1478,-1.3045,,0.0301
4878,-0.0021,0.739,0.1478,-1.3431,,0.0021
4879,-0.0892,0.739,0.1607,-1.3431,,0.0892
4880,-0.1418,0.7262,0.1478,-1.3431,,0.1418
4881,-0.0191,0.739,0.1607,-1.3431,,0.0191
4882,0.2358,0.7262,0.1607,-1.3431,,0.2358
4883,0.2667,0.7262,0.1735,-1.356,,0.2667
4884,0.1969,0.7133,0.1735,-1.3302,,0.1969
4885,0.1391,0.7005,0.1735,-1.3174,,0.1391
4886,-0.0136,0.7262,0.1735,-1.3431,,0.0136
4887,-0.1247,0.7133,0.1992,-1.3431,,0.1247
4888,-0.3358,0.7133,0.1864,-1.356,,0.3358
4889,-0.3994,0.7262,0.1735,-1.3431,,0.3994
4890,-0.2279,0.739,0.1864,-1.3431,,0.2279
4891,0.0763,0.739,0.1864,-1.3431,,0.0763
4892,0.1551,0.739,0.1864,-1.3431,,0.1551
4893,0.0701,0.739,0.1735,-1.356,,0.0701
4894,-0.0894,0.7519,0.1864,-1.3431,,0.0894
4895,-0.2093,0.7519,0.1735,-1.356,,0.2093
4896,-0.1577,0.7647,0.1607,-1.356,,0.1577
4897,-0.0179,0.7776,0.1735,-1.356,,0.0179
4898,0.0365,0.7904,0.1607,-1.3817,,0.0365
4899,0.1331,0.7776,0.1735,-1.356,,0.1331
4900,0.1843,0.7776,0.1735,-1.356,,0.1843
4901,0.3233,0.7776,0.1864,-1.3688,,0.3233
4902,0.4151,0.7904,0.1864,-1.356,,0.4151
4903,0.4005,0.7904,0.1607,-1.3817,,0.4005
4904,0.3054,0.7776,0.1735,-1.3817,,0.3054
4905,0.2039,0.7519,0.1735,-1.3945,,0.2039
4906,0.2184,0.7776,0.1735,-1.3945,,0.2184
4907,0.0953,0.7647,0.1607,-1.3688,,0.0953
4908,-0.0891,0.7519,0.1735,-1.3688,,0.0891
4909,-0.1294,0.7005,0.1735,-1.3688,,0.1294
4910,-0.1969,0.7005,0.1735,-1.3688,,0.1969
4911,-0.3708,0.7262,0.1478,-1.3688,,0.3708
4912,-0.3503,0.7647,0.1607,-1.356,,0.3503
4913,-0.3602,0.829,0.1478,-1.3431,,0.3602
4914,-0.2782,0.8933,0.135,-1.3688,,0.2782
4915,-0.2197,0.8804,0.1607,-1.3302,,0.2197
4916,-0.1497,0.8933,0.1735,-1.3431,,0.1497
4917,0.0049,0.8933,0.1864,-1.356,,0.0049
4918,0.3311,0.8804,0.1864,-1.3688,,0.3311
4919,0.5315,0.8676,0.1864,-1.3431,,0.5315
4920,0.4825,0.8547,0.1864,-1.356,,0.4825
4921,0.2825,0.829,0.1864,-1.3431,,0.2825
4922,0.1074,0.8161,0.1864,-1.3302,,0.1074
4923,-0.0007,0.8161,0.1992,-1.3045,,0.0007
4924,-0.124,0.7904,0.1864,-1.3174,,0.124
4925,-0.1072,0.7904,0.1992,-1.3045,,0.1072
4926,-0.0767,0.7776,0.1992,-1.2917,,0.0767
4927,-0.1391,0.7904,0.1992,-1.266,,0.1391
4928,-0.1261,0.7776,0.1992,-1.2917,,0.1261
4929,-0.0849,0.7647,0.1992,-1.2917,,0.0849
4930,0.024,0.7647,0.2121,-1.2788,,0.024
4931,0.0825,0.739,0.1992,-1.266,,0.0825
4932,0.079,0.739,0.1992,-1.2788,,0.079
4933,0.1352,0.7262,0.1992,-1.2788,,0.1352
4934,0.1646,0.7262,0.2121,-1.3045,,0.1646
4935,0.1693,0.7262,0.1992,-1.2788,,0.1693
4936,0.2509,0.7133,0.1992,-1.3431,,0.2509
4937,0.2125,0.7005,0.1992,-1.3302,,0.2125
4938,0.0329,0.7133,0.1992,-1.3174,,0.0329
4939,-0.1883,0.7133,0.1992,-1.356,,0.1883
4940,-0.2843,0.7133,0.1992,-1.3431,,0.2843
4941,-0.2742,0.7133,0.1992,-1.3817,,0.2742
4942,-0.2246,0.7262,0.1992,-1.3945,,0.2246
4943,-0.1706,0.739,0.1992,-1.4074,,0.1706
4944,-0.1334,0.7519,0.2121,-1.4202,,0.1334
4945,-0.1689,0.739,0.2249,-1.4074,,0.1689
4946,-0.0993,0.739,0.2249,-1.4074,,0.0993
4947,0.1573,0.739,0.2378,-1.3945,,0.1573
4948,0.3302,0.7133,0.2506,-1.4331,,0.3302
4949,0.7433,0.7133,0.2378,-1.4331,,0.7433
4950,0.6752,0.7133,0.2378,-1.4331,,0.6752
4951,0.2275,0.7133,0.2249,-1.4202,,0.2275
4952,-0.0204,0.7005,0.2378,-1.4202,,0.0204
4953,-0.1072,0.7133,0.2249,-1.3945,,0.1072
4954,-0.1674,0.7133,0.2249,-1.3945,,0.1674
4955,-0.1792,0.7005,0.2378,-1.3817,,0.1792
4956,-0.1753,0.6876,0.2249,-1.4074,,0.1753
4957,-0.2175,0.7005,0.2249,-1.4074,,0.2175
4958,-0.2152,0.7005,0.2121,-1.4074,,0.2152
4959,-0.2335,0.7005,0.1992,-1.3817,,0.2335
4960,-0.1584,0.7133,0.2249,-1.4074,,0.1584
4961,0.0456,0.7133,0.2121,-1.4202,,0.0456
4962,0.038,0.7262,0.2121,-1.4074,,0.038
4963,-0.039,0.7005,0.2121,-1.3945,,0.039
4964,0.1485,0.7262,0.2121,-1.4202,,0.1485
4965,0.1786,0.739,0.2121,-1.4331,,0.1786
4966,0.2725,0.7519,0.2121,-1.4331,,0.2725
4967,0.2431,0.739,0.2121,-1.4331,,0.2431
4968,-0.062,0.7647,0.1992,-1.4074,,0.062
4969,-0.0552,0.739,0.1992,-1.4202,,0.0552
4970,-0.0519,0.7519,0.1992,-1.4202,,0.0519
4971,-0.0174,0.7647,0.2121,-1.4331,,0.0174
4972,0.1387,0.7647,0.2121,-1.4202,,0.1387
4973,0.3584,0.7776,0.1864,-1.4074,,0.3584
4974,0.4416,0.7647,0.1864,-1.4074,,0.4416
4975,0.2881,0.7776,0.1992,-1.4331,,0.2881
4976,-0.0917,0.7776,0.1864,-1.4074,,0.0917
4977,-0.3421,0.7776,0.1864,-1.3945,,0.3421
4978,-0.411,0.7776,0.1992,-1.4074,,0.411
4979,-0.5056,0.7776,0.1864,-1.3945,,0.5056
4980,-0.483,0.8033,0.1864,-1.4074,,0.483
4981,-0.4433,0.8033,0.1992,-1.4202,,0.4433
4982,-0.4362,0.8161,0.1735,-1.4331,,0.4362
4983,-0.3145,0.8418,0.1735,-1.4202,,0.3145
4984,0.059,0.829,0.1864,-1.4588,,0.059
4985,0.6272,0.8161,0.1864,-1.4202,,0.6272
4986,0.8037,0.829,0.1864,-1.4331,,0.8037
4987,0.6821,0.8161,0.1864,-1.4331,,0.6821
4988,0.5038,0.8418,0.1864,-1.4331,,0.5038
4989,0.3892,0.8418,0.1735,-1.4716,,0.3892
4990,0.3736,0.8547,0.1607,-1.4588,,0.3736
4991,0.2122,0.8547,0.1735,-1.4588,,0.2122
4992,0.1134,0.8547,0.1735,-1.4459,,0.1134
4993,0.0314,0.8418,0.1735,-1.4588,,0.0314
4994,-0.0136,0.8418,0.1735,-1.4459,,0.0136
4995,-0.0368,0.8418,0.1735,-1.4459,,0.0368
4996,-0.0589,0.829,0.1607,-1.4845,,0.0589
4997,-0.0034,0.8418,0.1607,-1.4716,,0.0034
4998,0.0177,0.8676,0.1478,-1.4588,,0.0177
4999,-0.0127,0.8676,0.1607,-1.4845,,0.0127
5000,0.0018,0.8547,0.1735,-1.4973,,0.0018
5001,0.0277,0.8418,0.1478,-1.4845,,0.0277
5002,-0.0226,0.8418,0.1735,-1.4845,,0.0226
5003,-0.012,0.8418,0.1864,-1.5102,,0.012
5004,-0.1054,0.829,0.1607,-1.4973,,0.1054
5005,-0.1184,0.829,0.1735,-1.4845,,0.1184
5006,-0.1428,0.8161,0.1735,-1.4845,,0.1428
5007,-0.1579,0.8033,0.1735,-1.4716,,0.1579
5008,-0.1474,0.7904,0.1735,-1.4716,,0.1474
5009,-0.0991,0.8033,0.1864,-1.4459,,0.0991
5010,-0.076,0.8033,0.1735,-1.4588,,0.076
5011,-0.0638,0.7776,0.1735,-1.4845,,0.0638
5012,-0.0984,0.7647,0.1735,-1.4716,,0.0984
5013,-0.1931,0.7904,0.1607,-1.4588,,0.1931
5014,-0.2364,0.7647,0.1735,-1.4588,,0.2364
5015,-0.1159,0.7519,0.1864,-1.4331,,0.1159
5016,-0.1877,0.7519,0.1864,-1.4716,,0.1877
5017,-0.1965,0.739,0.1864,-1.4459,,0.1965
5018,-0.0812,0.739,0.1735,-1.4588,,0.0812
5019,0.0459,0.7262,0.1735,-1.4716,,0.0459
5020,0.4075,0.7262,0.1735,-1.4588,,0.4075
5021,0.7051,0.7133,0.1864,-1.4074,,0.7051
5022,0.4328,0.7133,0.1735,-1.4202,,0.4328
5023,0.2621,0.7005,0.1864,-1.4202,,0.2621
5024,0.1964,0.6748,0.1735,-1.4331,,0.1964
5025,0.1592,0.6876,0.1864,-1.3688,,0.1592
5026,0.0951,0.6748,0.1864,-1.3945,,0.0951
5027,0.0617,0.6748,0.1864,-1.3945,,0.0617
5028,0.0196,0.6876,0.1735,-1.4074,,0.0196
5029,-0.0387,0.6362,0.1607,-1.3945,,0.0387
5030,-0.0598,0.6362,0.1864,-1.3945,,0.0598
5031,-0.1558,0.6234,0.1864,-1.3945,,0.1558
5032,-0.1682,0.6105,0.1864,-1.3945,,0.1682
5033,-0.1529,0.5848,0.1735,-1.3945,,0.1529
5034,-0.1242,0.5848,0.1735,-1.3945,,0.1242
5035,-0.0812,0.5719,0.1735,-1.4074,,0.0812
5036,0.0094,0.5719,0.1735,-1.4074,,0.0094
5037,0.2068,0.5462,0.1735,-1.4074,,0.2068
5038,0.2455,0.5591,0.1735,-1.3945,,0.2455
5039,0.1711,0.5205,0.1735,-1.3688,,0.1711
5040,0.1098,0.5205,0.1864,-1.356,,0.1098
5041,-0.0024,0.5205,0.1864,-1.3817,,0.0024
5042,-0.1028,0.4948,0.1864,-1.3688,,0.1028
5043,-0.1724,0.4948,0.1992,-1.3688,,0.1724
5044,-0.1448,0.4691,0.1864,-1.356,,0.1448
5045,-0.132,0.4563,0.1864,-1.3688,,0.132
5046,-0.0587,0.4434,0.1864,-1.3688,,0.0587
5047,0.0774,0.4434,0.1992,-1.3688,,0.0774
5048,0.1565,0.4306,0.2121,-1.3817,,0.1565
5049,0.1805,0.4177,0.2121,-1.3817,,0.1805
5050,0.1945,0.4177,0.1992,-1.4074,,0.1945
5051,0.1584,0.4177,0.1864,-1.3817,,0.1584
5052,0.2139,0.4049,0.1864,-1.4074,,0.2139
5053,0.2364,0.4177,0.1992,-1.3688,,0.2364
5054,0.1636,0.3792,0.2121,-1.3817,,0.1636
5055,0.0428,0.3792,0.2121,-1.3817,,0.0428
5056,-0.0138,0.3663,0.2121,-1.3945,,0.0138
5057,-0.0174,0.3534,0.2249,-1.3817,,0.0174
5058,0.0294,0.3792,0.1992,-1.3945,,0.0294
5059,0.0347,0.392,0.2121,-1.3817,,0.0347
5060,0.032,0.3663,0.1992,-1.3945,,0.032
5061,-0.0137,0.3406,0.1992,-1.3688,,0.0137
5062,-0.0092,0.3277,0.1992,-1.3817,,0.0092
5063,0.0209,0.3149,0.1992,-1.3817,,0.0209
5064,0.029,0.3149,0.1864,-1.3688,,0.029
5065,0.0395,0.3277,0.2121,-1.3817,,0.0395
5066,-0.0413,0.3277,0.1992,-1.3817,,0.0413
5067,-0.0433,0.3277,0.1992,-1.3945,,0.0433
5068,-0.0444,0.3534,0.1864,-1.4202,,0.0444
5069,-0.0431,0.3277,0.1992,-1.4074,,0.0431
5070,-0.0059,0.3277,0.2121,-1.3817,,0.0059
5071,-0.0306,0.3406,0.2121,-1.3945,,0.0306
5072,0.0078,0.3277,0.1992,-1.3945,,0.0078
5073,0.0528,0.3277,0.1992,-1.3945,,0.0528
5074,-0.0002,0.3277,0.1992,-1.3945,,0.0002
5075,-0.0495,0.3277,0.1864,-1.4074,,0.0495
5076,-0.0888,0.3277,0.1992,-1.4074,,0.0888
5077,-0.0285,0.3406,0.1992,-1.4074,,0.0285
5078,0.0349,0.3277,0.1992,-1.3817,,0.0349
5079,-0.0222,0.3277,0.1864,-1.3945,,0.0222
5080,-0.0253,0.3406,0.1992,-1.4202,,0.0253
5081,0.0069,0.3277,0.1864,-1.3945,,0.0069
5082,0.051,0.3406,0.1735,-1.4202,,0.051
5083,0.0727,0.3534,0.1864,-1.4202,,0.0727
5084,0.094,0.3534,0.1992,-1.3945,,0.094
5085,0.1145,0.3406,0.1864,-1.3945,,0.1145
5086,0.1419,0.3406,0.1864,-1.3817,,0.1419
5087,0.0705,0.3149,0.1864,-1.356,,0.0705
5088,-0.0202,0.3406,0.1735,-1.3817,,0.0202
5089,-0.0021,0.3663,0.1735,-1.4074,,0.0021
5090,-0.0544,0.3534,0.1735,-1.4331,,0.0544
5091,-0.0606,0.3534,0.1735,-1.4459,,0.0606
5092,-0.0404,0.3663,0.1864,-1.4331,,0.0404
5093,-0.06,0.3534,0.1864,-1.4202,,0.06
5094,-0.0149,0.3406,0.1864,-1.4202,,0.0149
5095,0.0204,0.3406,0.1864,-1.4074,,0.0204
5096,0.0413,0.3406,0.1735,-1.4331,,0.0413
5097,0.0591,0.3406,0.1735,-1.3945,,0.0591
5098,0.0858,0.3663,0.1735,-1.4202,,0.0858
5099,0.1181,0.3792,0.1864,-1.4202,,0.1181
5100,0.1096,0.3406,0.1735,-1.4074,,0.1096
5101,0.1402,0.3534,0.1864,-1.3817,,0.1402
5102,0.0704,0.3663,0.1992,-1.4074,,0.0704
5103,0.0327,0.3534,0.1864,-1.4074,,0.0327
5104,0.0042,0.3534,0.1864,-1.4074,,0.0042
5105,-0.0365,0.3663,0.1864,-1.3945,,0.0365
5106,0.0163,0.3534,0.1864,-1.3945,,0.0163
5107,-0.0511,0.3663,0.1735,-1.4202,,0.0511
5108,-0.0921,0.3663,0.1735,-1.3945,,0.0921
5109,-0.1419,0.3534,0.1864,-1.3945,,0.1419
5110,-0.0499,0.3663,0.1864,-1.3945,,0.0499
5111,0.0291,0.3663,0.1864,-1.4074,,0.0291
5112,0.0464,0.3663,0.1864,-1.4202,,0.0464
5113,0.0358,0.4177,0.1864,-1.3817,,0.0358
5114,0.0431,0.3663,0.1735,-1.4202,,0.0431
5115,0.0223,0.3792,0.1735,-1.3945,,0.0223
5116,0.0067,0.3663,0.1864,-1.3945,,0.0067
5117,-0.0138,0.392,0.1992,-1.3945,,0.0138
5118,-0.0023,0.3792,0.1864,-1.3945,,0.0023
5119,0.0368,0.4049,0.1864,-1.3817,,0.0368
5120,0.0357,0.392,0.1864,-1.3945,,0.0357
5121,0.0687,0.4049,0.1735,-1.3817,,0.0687
5122,0.0551,0.4049,0.1735,-1.3945,,0.0551
5123,0.0932,0.4434,0.1735,-1.3817,,0.0932
5124,0.0953,0.4177,0.1864,-1.3688,,0.0953
5125,0.0818,0.4177,0.1735,-1.3945,,0.0818
5126,0.0902,0.4177,0.1735,-1.3817,,0.0902
5127,-0.0321,0.4177,0.1735,-1.4074,,0.0321
5128,-0.0968,0.4306,0.1735,-1.3945,,0.0968
5129,-0.075,0.4434,0.1735,-1.3817,,0.075
5130,-0.0125,0.4434,0.1735,-1.3945,,0.0125
5131,0.0335,0.4434,0.1607,-1.3945,,0.0335
5132,0.0365,0.4563,0.1735,-1.3945,,0.0365
5133,0.0294,0.4434,0.1735,-1.3817,,0.0294
5134,0.0123,0.4563,0.1735,-1.3945,,0.0123
5135,0.0328,0.4691,0.1864,-1.3945,,0.0328
5136,0.0423,0.482,0.1864,-1.4074,,0.0423
5137,0.0534,0.482,0.1607,-1.3817,,0.0534
5138,0.0494,0.4948,0.1607,-1.3945,,0.0494
5139,0.0177,0.482,0.1607,-1.3945,,0.0177
5140,-0.0064,0.482,0.1735,-1.3688,,0.0064
5141,0.0415,0.482,0.1607,-1.4074,,0.0415
5142,0.0511,0.4948,0.1607,-1.3817,,0.0511
5143,0.0904,0.4948,0.1607,-1.3945,,0.0904
5144,0.1072,0.5077,0.1607,-1.3817,,0.1072
5145,0.1118,0.4948,0.1735,-1.3945,,0.1118
5146,0.0859,0.5205,0.1607,-1.3945,,0.0859
5147,0.0093,0.5077,0.1607,-1.3945,,0.0093
5148,-0.0534,0.5205,0.1735,-1.3817,,0.0534
5149,-0.1174,0.5205,0.1735,-1.3688,,0.1174
5150,-0.1079,0.5334,0.1735,-1.3688,,0.1079
5151,-0.0503,0.5205,0.1735,-1.3431,,0.0503
5152,0.0358,0.5334,0.1478,-1.3945,,0.0358
