製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
15169,0.7878,0.6234,-0.0321,0.1607,,0.7878
15170,0.7411,0.5848,-0.0578,0.1992,,0.7411
15171,0.4839,0.5591,-0.0707,0.2378,,0.4839
15172,0.1852,0.5591,-0.0964,0.2121,,0.1852
15173,-0.1217,0.5462,-0.0835,0.2249,,0.1217
15174,-0.2134,0.5205,-0.0964,0.2506,,0.2134
15175,-0.129,0.482,-0.0835,0.1992,,0.129
15176,-0.1815,0.4691,-0.0835,0.2121,,0.1815
15177,-0.2535,0.4306,-0.0835,0.2121,,0.2535
15178,-0.287,0.4049,-0.0835,0.1864,,0.287
15179,-0.2906,0.392,-0.1092,0.2121,,0.2906
15180,-0.3194,0.3792,-0.0964,0.1607,,0.3194
15181,-0.359,0.3534,-0.0964,0.1478,,0.359
15182,-0.3195,0.3406,-0.1092,0.1092,,0.3195
15183,-0.218,0.3277,-0.0835,0.045,,0.218
15184,-0.0568,0.3149,-0.0707,0.0321,,0.0568
15185,0.1414,0.2892,-0.0835,0.0064,,0.1414
15186,0.3236,0.2635,-0.0578,-0.0193,,0.3236
15187,0.5115,0.2635,-0.0578,-0.0707,,0.5115
15188,0.5758,0.2763,-0.045,-0.1092,,0.5758
15189,0.5778,0.2635,-0.045,-0.1864,,0.5778
15190,0.4228,0.2506,-0.045,-0.2121,,0.4228
15191,0.2405,0.2506,-0.045,-0.2506,,0.2405
15192,0.0907,0.2506,-0.045,-0.302,,0.0907
15193,-0.0253,0.2892,-0.045,-0.3406,,0.0253
15194,-0.0902,0.2763,-0.0707,-0.3792,,0.0902
15195,-0.1865,0.2892,-0.0707,-0.4563,,0.1865
15196,-0.2099,0.3277,-0.0835,-0.5077,,0.2099
15197,-0.2033,0.3534,-0.0964,-0.5848,,0.2033
15198,-0.1623,0.392,-0.1092,-0.6362,,0.1623
15199,-0.1353,0.4177,-0.1221,-0.7005,,0.1353
15200,-0.0954,0.4563,-0.135,-0.7647,,0.0954
15201,0.0144,0.5077,-0.1607,-0.8547,,0.0144
15202,0.1401,0.5719,-0.1864,-0.8804,,0.1401
15203,0.154,0.6234,-0.2121,-0.9447,,0.154
15204,0.1578,0.7005,-0.2635,-0.9961,,0.1578
15205,0.1504,0.7647,-0.2892,-1.0475,,0.1504
15206,0.2345,0.829,-0.3277,-1.1375,,0.2345
15207,0.1298,0.9061,-0.3534,-1.1889,,0.1298
15208,0.058,1.0218,-0.3792,-1.2403,,0.058
15209,0.0552,1.0732,-0.4177,-1.2788,,0.0552
15210,0.1114,1.1503,-0.4563,-1.3174,,0.1114
15211,0.0752,1.2274,-0.482,-1.3688,,0.0752
15212,0.1224,1.3174,-0.5077,-1.3817,,0.1224
15213,-0.1575,1.4074,-0.5591,-1.4331,,0.1575
15214,-0.0803,1.4973,-0.5976,-1.4459,,0.0803
15215,-0.1882,1.5744,-0.6105,-1.4716,,0.1882
15216,-0.321,1.6644,-0.6362,-1.5102,,0.321
15217,-0.1954,1.7544,-0.6748,-1.523,,0.1954
15218,-0.1061,1.8315,-0.6748,-1.5487,,0.1061
15219,-0.0508,1.9343,-0.6876,-1.5616,,0.0508
15220,0.1074,2.0243,-0.7133,-1.5744,,0.1074
15221,0.1374,2.1143,-0.7133,-1.6002,,0.1374
15222,0.1362,2.1914,-0.6876,-1.5744,,0.1362
15223,0.1107,2.2942,-0.6876,-1.6002,,0.1107
15224,0.0679,2.3713,-0.6619,-1.6259,,0.0679
15225,-0.0286,2.4356,-0.6491,-1.6387,,0.0286
15226,-0.2566,2.4998,-0.6105,-1.6644,,0.2566
15227,-0.3617,2.577,-0.5976,-1.6516,,0.3617
15228,-0.238,2.6284,-0.5334,-1.703,,0.238
15229,-0.1396,2.6798,-0.4948,-1.6773,,0.1396
15230,-0.1671,2.744,-0.4563,-1.7158,,0.1671
15231,-0.1436,2.7826,-0.4049,-1.7158,,0.1436
15232,-0.0628,2.834,-0.3792,-1.7287,,0.0628
15233,0.0492,2.8726,-0.3406,-1.7287,,0.0492
15234,0.1354,2.8983,-0.3149,-1.7287,,0.1354
15235,0.2654,2.9111,-0.2635,-1.6901,,0.2654
15236,0.2222,2.8983,-0.2506,-1.703,,0.2222
15237,-0.008,2.8854,-0.2121,-1.6644,,0.008
15238,0.035,2.8726,-0.1735,-1.6259,,0.035
15239,0.0617,2.8469,-0.1478,-1.5873,,0.0617
15240,-0.2438,2.7955,-0.1221,-1.5487,,0.2438
15241,-0.2938,2.7569,-0.1092,-1.523,,0.2938
15242,-0.3979,2.6926,-0.0835,-1.4588,,0.3979
15243,-0.2436,2.6284,-0.0835,-1.4074,,0.2436
15244,0.2269,2.5641,-0.0578,-1.3817,,0.2269
15245,0.6166,2.487,-0.0321,-1.3431,,0.6166
15246,0.6551,2.3842,-0.0064,-1.3174,,0.6551
15247,0.6994,2.307,0.0193,-1.266,,0.6994
15248,0.6769,2.2042,0.0321,-1.266,,0.6769
15249,0.4223,2.1271,0.0707,-1.266,,0.4223
15250,0.1569,2.0243,0.0835,-1.2531,,0.1569
15251,-0.2304,1.9086,0.1092,-1.2274,,0.2304
15252,-0.4946,1.8186,0.1478,-1.2531,,0.4946
15253,-0.4984,1.7158,0.1864,-1.176,,0.4984
15254,-0.8956,1.5616,0.2121,-1.1889,,0.8956
15255,-0.8762,1.4202,0.2635,-1.1632,,0.8762
15256,-0.4135,1.2788,0.302,-1.1118,,0.4135
15257,-0.0294,1.1246,0.3277,-1.0989,,0.0294
15258,0.2652,0.9575,0.3663,-1.0475,,0.2652
15259,0.5975,0.7647,0.4049,-0.9704,,0.5975
15260,0.6,0.5719,0.4306,-0.9318,,0.6
15261,0.5847,0.3534,0.482,-0.8418,,0.5847
15262,0.5062,0.135,0.5077,-0.7776,,0.5062
15263,0.333,-0.1092,0.5205,-0.6876,,0.333
15264,-0.3319,-0.3534,0.5462,-0.6362,,0.3319
15265,-0.9898,-0.6234,0.5848,-0.5976,,0.9898
15266,-1.4467,-0.8804,0.6105,-0.5719,,1.4467
15267,-2.1132,-1.1375,0.6362,-0.5719,,2.1132
15268,-2.1824,-1.3688,0.6748,-0.5848,,2.1824
15269,-1.0656,-1.6387,0.7262,-0.6234,,1.0656
15270,0.3865,-1.8829,0.7647,-0.7262,,0.3865
15271,1.5677,-2.14,0.8033,-0.8547,,1.5677
15272,2.2143,-2.3713,0.8676,-0.9832,,2.2143
15273,2.1558,-2.6412,0.8804,-1.1632,,2.1558
15274,1.5551,-2.924,0.919,-1.3817,,1.5551
15275,1.1599,-3.1039,0.8933,-1.5744,,1.1599
15276,1.0139,-3.3353,0.919,-1.7801,,1.0139
15277,0.8514,-3.4509,0.8933,-1.9472,,0.8514
15278,-0.1417,-3.5795,0.8676,-2.1143,,0.1417
15279,-0.4963,-3.6951,0.8676,-2.2685,,0.4963
15280,-0.8742,-3.6694,0.8418,-2.3199,,0.8742
15281,-1.6214,-3.6309,0.7904,-2.3456,,1.6214
15282,-1.3204,-3.6566,0.7647,-2.3585,,1.3204
15283,-0.2308,-3.6309,0.7262,-2.3199,,0.2308
15284,-0.1852,-3.4509,0.6491,-2.2171,,0.1852
15285,-0.6794,-3.3481,0.6234,-2.14,,0.6794
15286,-1.2286,-3.2581,0.5976,-2.0114,,1.2286
15287,-1.981,-3.1939,0.5976,-1.9215,,1.981
15288,-1.3681,-3.0911,0.5848,-1.7801,,1.3681
15289,0.4058,-3.0139,0.5848,-1.6516,,0.4058
15290,1.6827,-2.9497,0.5848,-1.5102,,1.6827
15291,1.5979,-2.8597,0.5848,-1.3688,,1.5979
15292,-0.5558,-2.7697,0.6105,-1.2531,,0.5558
15293,-2.4001,-2.6541,0.6105,-1.1503,,2.4001
15294,-2.4001,-2.5641,0.6105,-1.1118,,2.4001
15295,-0.9029,-2.4613,0.6362,-1.0475,,0.9029
15296,1.9298,-2.3328,0.6491,-1.086,,1.9298
15297,2.4,-2.2299,0.6619,-1.0989,,2.4
15298,2.4,-2.1271,0.6748,-1.1375,,2.4
15299,2.4,-2.05,0.7133,-1.2403,,2.4
15300,2.0744,-1.96,0.739,-1.3174,,2.0744
15301,0.9085,-1.8572,0.7519,-1.4331,,0.9085
15302,0.6382,-1.8058,0.7904,-1.5359,,0.6382
15303,0.3156,-1.7158,0.8033,-1.6516,,0.3156
15304,-0.5203,-1.6516,0.7904,-1.7287,,0.5203
15305,-0.9895,-1.5744,0.7904,-1.8058,,0.9895
15306,-1.1868,-1.4973,0.7776,-1.8444,,1.1868
15307,-1.265,-1.4202,0.739,-1.8444,,1.265
15308,-1.078,-1.3174,0.7133,-1.8829,,1.078
15309,-0.7272,-1.1889,0.6876,-1.8572,,0.7272
15310,-0.335,-1.0989,0.6619,-1.8315,,0.335
15311,-0.3796,-1.0089,0.6234,-1.8315,,0.3796
15312,-0.2193,-0.8804,0.6105,-1.7929,,0.2193
15313,-0.3826,-0.7519,0.5848,-1.7672,,0.3826
15314,0.0845,-0.6105,0.5719,-1.7415,,0.0845
15315,-0.0821,-0.4948,0.5591,-1.7158,,0.0821
15316,0.2749,-0.3663,0.5719,-1.7158,,0.2749
15317,-0.0655,-0.2378,0.5719,-1.7287,,0.0655
15318,-0.8979,-0.1221,0.5976,-1.7544,,0.8979
15319,-2.3897,0.0064,0.5848,-1.7801,,2.3897
15320,-2.4001,0.135,0.5848,-1.8058,,2.4001
15321,-2.4001,0.2249,0.5848,-1.8058,,2.4001
15322,-2.4001,0.3406,0.5848,-1.8444,,2.4001
15323,-2.2198,0.4563,0.5719,-1.8701,,2.2198
15324,0.7185,0.5848,0.5462,-1.8958,,0.7185
15325,2.4,0.739,0.5462,-1.8829,,2.4
15326,2.4,0.8547,0.5334,-1.8701,,2.4
15327,2.4,0.8804,0.5205,-1.9215,,2.4
15328,2.4,0.9704,0.5205,-1.9086,,2.4
15329,2.4,1.0218,0.4948,-1.8829,,2.4
15330,2.4,1.0218,0.4948,-1.8572,,2.4
15331,0.3345,1.086,0.4691,-1.8444,,0.3345
15332,-0.4576,1.1118,0.4691,-1.8444,,0.4576
15333,-0.8189,1.086,0.4691,-1.8444,,0.8189
15334,-0.8971,1.1246,0.4691,-1.8315,,0.8971
15335,-0.6196,1.1503,0.4434,-1.8058,,0.6196
15336,-0.6766,1.1889,0.4563,-1.8058,,0.6766
15337,-0.6004,1.2146,0.4434,-1.8058,,0.6004
15338,-0.2932,1.2531,0.4563,-1.7801,,0.2932
15339,-0.2504,1.2788,0.4434,-1.7801,,0.2504
15340,-0.3696,1.2917,0.4434,-1.7672,,0.3696
15341,-0.7486,1.3302,0.4306,-1.7287,,0.7486
15342,-0.9859,1.3431,0.4306,-1.7415,,0.9859
15343,-1.1351,1.3817,0.4306,-1.7287,,1.1351
15344,-1.0213,1.3817,0.4177,-1.7158,,1.0213
15345,-0.5001,1.4202,0.4306,-1.6901,,0.5001
15346,-0.2097,1.4202,0.4306,-1.6773,,0.2097
15347,-0.4737,1.4459,0.4306,-1.6387,,0.4737
15348,-0.8774,1.4459,0.4049,-1.6387,,0.8774
15349,-1.332,1.4588,0.4306,-1.6387,,1.332
15350,-0.8033,1.4716,0.4049,-1.6387,,0.8033
15351,0.37,1.4973,0.4177,-1.613,,0.37
15352,1.5465,1.4973,0.4049,-1.6259,,1.5465
15353,1.7283,1.5102,0.392,-1.6259,,1.7283
15354,1.3939,1.523,0.3792,-1.6259,,1.3939
15355,0.7001,1.5102,0.392,-1.6387,,0.7001
15356,0.1056,1.523,0.3792,-1.613,,0.1056
15357,-0.2402,1.5102,0.3663,-1.613,,0.2402
15358,-0.406,1.5359,0.3663,-1.5873,,0.406
15359,-0.4074,1.5487,0.3277,-1.5487,,0.4074
15360,-0.2783,1.5616,0.3406,-1.5744,,0.2783
15361,-0.2003,1.5616,0.3277,-1.523,,0.2003
15362,-0.2072,1.5616,0.3149,-1.5102,,0.2072
15363,-0.1565,1.5744,0.302,-1.4845,,0.1565
15364,-0.1071,1.5744,0.3149,-1.4459,,0.1071
15365,-0.0968,1.5744,0.302,-1.4588,,0.0968
15366,-0.0724,1.5616,0.2892,-1.4459,,0.0724
15367,-0.0761,1.5744,0.2635,-1.4459,,0.0761
15368,-0.109,1.5873,0.2635,-1.4202,,0.109
15369,-0.1612,1.6002,0.2506,-1.3945,,0.1612
15370,-0.1694,1.6002,0.2378,-1.4074,,0.1694
15371,-0.2294,1.6002,0.2249,-1.3945,,0.2294
15372,-0.2506,1.5873,0.1992,-1.4074,,0.2506
15373,-0.1014,1.6002,0.1864,-1.3817,,0.1014
15374,0.0504,1.6387,0.1478,-1.356,,0.0504
15375,0.113,1.6516,0.1221,-1.3688,,0.113
15376,0.0453,1.6901,0.0835,-1.3431,,0.0453
15377,-0.0094,1.6773,0.0578,-1.3045,,0.0094
15378,-0.1357,1.7158,0.0321,-1.2917,,0.1357
15379,-0.1966,1.703,0.0193,-1.2403,,0.1966
15380,-0.1436,1.703,-0.0193,-1.2274,,0.1436
15381,-0.0611,1.6901,-0.0321,-1.176,,0.0611
15382,0.0812,1.6773,-0.0707,-1.1118,,0.0812
15383,-0.0148,1.6644,-0.0835,-1.086,,0.0148
15384,-0.0239,1.6387,-0.1221,-0.9961,,0.0239
15385,0.0694,1.613,-0.1478,-0.9704,,0.0694
15386,0.0372,1.6002,-0.1607,-0.9061,,0.0372
15387,-0.1337,1.613,-0.1864,-0.8933,,0.1337
15388,-0.6293,1.613,-0.2378,-0.8547,,0.6293
15389,-0.7516,1.6259,-0.2635,-0.829,,0.7516
15390,-0.558,1.6516,-0.2635,-0.8161,,0.558
15391,-0.1255,1.6773,-0.2892,-0.7904,,0.1255
15392,0.3475,1.6901,-0.3149,-0.8033,,0.3475
15393,0.5968,1.7287,-0.3406,-0.7519,,0.5968
15394,0.7397,1.7415,-0.3663,-0.7262,,0.7397
15395,0.6978,1.7415,-0.3663,-0.6876,,0.6978
15396,0.5022,1.7672,-0.392,-0.6748,,0.5022
15397,0.2968,1.7801,-0.4306,-0.6619,,0.2968
15398,0.1682,1.8058,-0.4306,-0.6362,,0.1682
15399,0.0713,1.8186,-0.4306,-0.5848,,0.0713
15400,0.0426,1.8444,-0.4691,-0.5591,,0.0426
15401,-0.0489,1.8701,-0.4691,-0.5462,,0.0489
15402,-0.2471,1.8829,-0.482,-0.5462,,0.2471
15403,-0.3227,1.9343,-0.4691,-0.5334,,0.3227
15404,-0.2528,1.96,-0.4948,-0.5334,,0.2528
15405,-0.1697,2.0114,-0.482,-0.5205,,0.1697
15406,-0.1004,2.0628,-0.4948,-0.5077,,0.1004
15407,-0.0664,2.1271,-0.482,-0.482,,0.0664
15408,0.0105,2.1785,-0.4948,-0.4434,,0.0105
15409,0.0253,2.1785,-0.4691,-0.4177,,0.0253
15410,-0.0376,2.1657,-0.4434,-0.3792,,0.0376
15411,-0.1158,2.14,-0.4049,-0.3534,,0.1158
15412,-0.1199,2.1143,-0.392,-0.3406,,0.1199
15413,-0.0301,2.0757,-0.392,-0.3277,,0.0301
15414,0.0719,2.0628,-0.392,-0.302,,0.0719
15415,0.1189,2.0243,-0.3792,-0.3149,,0.1189
15416,0.1277,1.9857,-0.3792,-0.3149,,0.1277
15417,0.1302,1.9472,-0.3792,-0.302,,0.1302
15418,0.1075,1.9343,-0.3663,-0.3149,,0.1075
15419,0.068,1.8958,-0.3663,-0.3406,,0.068
15420,0.0708,1.8701,-0.392,-0.3406,,0.0708
15421,0.0585,1.8444,-0.3792,-0.3663,,0.0585
15422,-0.0212,1.8186,-0.392,-0.4049,,0.0212
15423,-0.0921,1.8444,-0.3792,-0.4177,,0.0921
15424,-0.1493,1.7929,-0.3792,-0.4306,,0.1493
15425,-0.1259,1.7801,-0.3792,-0.4691,,0.1259
15426,-0.0983,1.7544,-0.3663,-0.482,,0.0983
15427,-0.0538,1.7287,-0.3663,-0.5205,,0.0538
15428,-0.0768,1.703,-0.3534,-0.5976,,0.0768
15429,-0.0311,1.6516,-0.3277,-0.6362,,0.0311
15430,-0.0182,1.613,-0.2892,-0.6748,,0.0182
15431,0.0086,1.5616,-0.2763,-0.7133,,0.0086
15432,0.0031,1.523,-0.2506,-0.7519,,0.0031
15433,-0.0555,1.4973,-0.2378,-0.7776,,0.0555
15434,-0.0519,1.4973,-0.2249,-0.8033,,0.0519
15435,0.0294,1.5102,-0.2378,-0.7904,,0.0294
15436,0.0188,1.5102,-0.2378,-0.8033,,0.0188
15437,-0.0653,1.523,-0.2378,-0.7904,,0.0653
15438,-0.1088,1.5487,-0.2506,-0.7647,,0.1088
15439,-0.0804,1.5102,-0.2635,-0.7519,,0.0804
15440,-0.0261,1.4973,-0.2635,-0.739,,0.0261
15441,-0.0431,1.4588,-0.2506,-0.7647,,0.0431
15442,-0.0721,1.4331,-0.2635,-0.739,,0.0721
15443,-0.0382,1.4074,-0.2892,-0.7133,,0.0382
15444,0.0686,1.3817,-0.302,-0.6876,,0.0686
15445,0.1089,1.3431,-0.3149,-0.6876,,0.1089
15446,0.1031,1.3045,-0.3149,-0.6876,,0.1031
15447,0.0959,1.2788,-0.3406,-0.6362,,0.0959
15448,0.0611,1.2531,-0.3406,-0.6748,,0.0611
15449,-0.0218,1.2403,-0.3792,-0.6748,,0.0218
15450,-0.0046,1.2531,-0.3792,-0.6619,,0.0046
15451,0.0613,1.2531,-0.4177,-0.6619,,0.0613
15452,0.148,1.266,-0.4306,-0.6876,,0.148
15453,0.2122,1.3174,-0.4563,-0.7005,,0.2122
15454,0.1819,1.3302,-0.4563,-0.7005,,0.1819
15455,0.0803,1.356,-0.4563,-0.6876,,0.0803
15456,0.0058,1.3945,-0.482,-0.7133,,0.0058
15457,0.0431,1.4459,-0.4691,-0.7262,,0.0431
15458,-0.0976,1.4716,-0.482,-0.7647,,0.0976
15459,-0.0823,1.4973,-0.482,-0.8033,,0.0823
15460,0.0012,1.523,-0.4434,-0.8418,,0.0012
15461,0.0668,1.5359,-0.4306,-0.8804,,0.0668
15462,0.0591,1.5359,-0.4049,-0.9061,,0.0591
15463,-0.2116,1.5616,-0.392,-0.9575,,0.2116
15464,-0.2284,1.5359,-0.3534,-0.9961,,0.2284
15465,-0.1759,1.523,-0.302,-1.0603,,0.1759
15466,-0.1693,1.5102,-0.2892,-1.0989,,0.1693
15467,-0.137,1.5102,-0.2506,-1.1503,,0.137
15468,-0.1265,1.4845,-0.2249,-1.2146,,0.1265
15469,-0.071,1.4588,-0.1864,-1.3045,,0.071
15470,-0.048,1.4331,-0.1607,-1.356,,0.048
15471,-0.0229,1.3945,-0.1221,-1.4202,,0.0229
15472,-0.0638,1.3431,-0.0964,-1.4588,,0.0638
15473,0.024,1.3045,-0.0578,-1.5359,,0.024
15474,0.1166,1.2274,-0.0193,-1.613,,0.1166
15475,-0.2895,1.1375,0.0064,-1.703,,0.2895
15476,-0.299,1.0346,0.0835,-1.7929,,0.299
15477,-0.146,0.9061,0.1221,-1.8315,,0.146
15478,0.0008,0.8033,0.1735,-1.9343,,0.0008
15479,0.0563,0.6876,0.2249,-1.9857,,0.0563
15480,0.0526,0.5719,0.2763,-2.0628,,0.0526
15481,0.0772,0.4563,0.3277,-2.1271,,0.0772
15482,0.1131,0.3534,0.3792,-2.1914,,0.1131
15483,0.0754,0.2378,0.4306,-2.2428,,0.0754
15484,0.0266,0.135,0.4691,-2.2942,,0.0266
15485,-0.0145,0.0064,0.5205,-2.307,,0.0145
15486,0.0026,-0.0964,0.5462,-2.307,,0.0026
15487,0.0485,-0.1992,0.5719,-2.3199,,0.0485
15488,0.0181,-0.3149,0.5976,-2.307,,0.0181
15489,0.1064,-0.4434,0.6234,-2.2942,,0.1064
15490,0.1371,-0.5719,0.6362,-2.2685,,0.1371
15491,0.0665,-0.7262,0.6491,-2.2556,,0.0665
15492,0.0532,-0.8547,0.6619,-2.2299,,0.0532
15493,-0.2012,-1.0218,0.6748,-2.2042,,0.2012
15494,0.0387,-1.2017,0.6748,-2.2042,,0.0387
15495,0.203,-1.4074,0.6876,-2.1528,,0.203
15496,0.2991,-1.6002,0.6748,-2.1271,,0.2991
15497,0.3861,-1.8058,0.6748,-2.1143,,0.3861
15498,0.3092,-2.0243,0.6748,-2.0757,,0.3092
15499,0.0928,-2.2299,0.6491,-2.05,,0.0928
15500,-0.1023,-2.4356,0.6619,-2.0243,,0.1023
15501,-0.1373,-2.6541,0.6619,-2.0114,,0.1373
15502,-0.1625,-2.8469,0.6619,-1.9729,,0.1625
15503,-0.3015,-3.0268,0.6491,-1.9729,,0.3015
15504,-0.429,-3.2196,0.6362,-1.9729,,0.429
15505,-0.4162,-3.4124,0.6234,-1.9343,,0.4162
15506,-0.4583,-3.5666,0.6105,-1.9343,,0.4583
15507,-0.5341,-3.6951,0.5719,-1.9343,,0.5341
15508,-0.5099,-3.8365,0.5848,-1.9343,,0.5099
15509,-0.5223,-3.965,0.5719,-1.9086,,0.5223
15510,-0.5088,-4.0807,0.5591,-1.8701,,0.5088
15511,-0.3089,-4.1707,0.5462,-1.8186,,0.3089
15512,-0.0152,-4.2092,0.4948,-1.7415,,0.0152
15513,0.173,-4.2349,0.4434,-1.5873,,0.173
15514,0.3262,-4.2221,0.3792,-1.4588,,0.3262
15515,0.4498,-4.1964,0.3149,-1.2403,,0.4498
15516,0.4057,-4.1064,0.2763,-1.0346,,0.4057
15517,0.4075,-4.0036,0.2249,-0.829,,0.4075
15518,0.3713,-3.8751,0.1992,-0.6234,,0.3713
15519,0.3467,-3.7208,0.1864,-0.4563,,0.3467
15520,0.3421,-3.5023,0.1735,-0.2763,,0.3421
15521,0.4919,-3.2839,0.2121,-0.1735,,0.4919
15522,0.5463,-3.0654,0.2506,-0.1221,,0.5463
15523,0.4927,-2.7569,0.3277,-0.135,,0.4927
15524,0.2701,-2.5255,0.4049,-0.1864,,0.2701
15525,0.0864,-2.2685,0.5077,-0.3149,,0.0864
15526,0.0225,-1.9986,0.5848,-0.4306,,0.0225
15527,-0.0556,-1.7415,0.6748,-0.5976,,0.0556
15528,-0.1607,-1.4459,0.7647,-0.739,,0.1607
15529,-0.186,-1.2017,0.8418,-0.8676,,0.186
15530,-0.1513,-0.9575,0.9318,-0.9961,,0.1513
15531,-0.1551,-0.7133,0.9961,-1.0603,,0.1551
15532,-0.0844,-0.4563,1.0475,-1.1632,,0.0844
15533,0.1209,-0.2378,1.1246,-1.2274,,0.1209
15534,0.2689,0.0321,1.1503,-1.2788,,0.2689
15535,0.2616,0.2892,1.2274,-1.3431,,0.2616
15536,0.2097,0.5077,1.3431,-1.4202,,0.2097
15537,0.1222,0.739,1.4074,-1.4845,,0.1222
15538,0.0316,0.9961,1.5102,-1.523,,0.0316
15539,-0.0294,1.2146,1.5487,-1.5102,,0.0294
15540,-0.0873,1.4588,1.5744,-1.4973,,0.0873
15541,-0.0599,1.703,1.5616,-1.4459,,0.0599
15542,-0.0988,1.9472,1.5487,-1.3945,,0.0988
15543,-0.1614,2.1657,1.5487,-1.3302,,0.1614
15544,-0.2205,2.3713,1.5487,-1.266,,0.2205
15545,-0.3174,2.5512,1.5359,-1.2917,,0.3174
15546,-0.4132,2.7312,1.523,-1.2917,,0.4132
15547,-0.3691,2.9111,1.523,-1.3302,,0.3691
15548,-0.3398,3.0911,1.4716,-1.4459,,0.3398
15549,-0.3319,3.2581,1.4074,-1.5744,,0.3319
15550,-0.2955,3.4381,1.3431,-1.7158,,0.2955
15551,-0.2269,3.6309,1.2403,-1.8958,,0.2269
15552,-0.0968,3.798,1.1375,-2.0757,,0.0968
15553,0.186,3.9522,0.9704,-2.3585,,0.186
15554,0.4793,4.1193,0.829,-2.6669,,0.4793
15555,0.5055,4.2607,0.6619,-3.0011,,0.5055
15556,0.4538,4.3763,0.5205,-3.3867,,0.4538
15557,0.4174,4.4406,0.3534,-3.6694,,0.4174
15558,0.3453,4.5049,0.1992,-4.0293,,0.3453
15559,0.2913,4.5434,0.0707,-4.2864,,0.2913
15560,0.3251,4.5434,-0.045,-4.5177,,0.3251
15561,0.1096,4.492,-0.135,-4.6334,,0.1096
15562,-0.0615,4.4149,-0.1992,-4.6205,,0.0615
15563,-0.0837,4.3763,-0.2763,-4.5177,,0.0837
15564,0.007,4.2478,-0.3534,-4.2735,,0.007
15565,-0.1599,4.1578,-0.4049,-3.9008,,0.1599
15566,-0.18,4.0165,-0.4691,-3.5152,,0.18
15567,0.1103,3.9136,-0.5334,-3.1168,,0.1103
15568,0.1907,3.798,-0.5719,-2.7826,,0.1907
15569,0.3878,3.6823,-0.6234,-2.4998,,0.3878
15570,0.2603,3.5666,-0.6234,-2.2813,,0.2603
15571,0.0287,3.4252,-0.6105,-2.14,,0.0287
15572,-0.1242,3.3096,-0.5848,-2.0243,,0.1242
15573,-0.223,3.1682,-0.5334,-1.9343,,0.223
15574,-0.1986,3.0268,-0.4434,-1.8572,,0.1986
15575,-0.1093,2.8726,-0.3792,-1.7929,,0.1093
15576,0.0185,2.7569,-0.2892,-1.7415,,0.0185
15577,0.0406,2.6155,-0.2121,-1.703,,0.0406
15578,0.0828,2.4998,-0.135,-1.6516,,0.0828
15579,0.0612,2.3456,-0.0707,-1.5873,,0.0612
15580,0.0068,2.2299,0.0064,-1.5102,,0.0068
15581,-0.0855,2.0886,0.045,-1.4459,,0.0855
15582,-0.0706,1.9729,0.0964,-1.3688,,0.0706
15583,-0.045,1.8444,0.1092,-1.2531,,0.045
15584,-0.1228,1.7415,0.1478,-1.1889,,0.1228
15585,-0.1859,1.6516,0.1735,-1.086,,0.1859
15586,-0.0741,1.5359,0.1992,-1.0475,,0.0741
15587,-0.0686,1.4331,0.2249,-1.0218,,0.0686
15588,-0.1272,1.356,0.2249,-0.9575,,0.1272
15589,-0.0379,1.2917,0.2378,-0.919,,0.0379
15590,-0.0468,1.2274,0.2763,-0.8933,,0.0468
15591,0.0459,1.176,0.2635,-0.8804,,0.0459
15592,0.1025,1.1118,0.2635,-0.8033,,0.1025
15593,0.039,1.086,0.2635,-0.8033,,0.039
15594,0.0902,1.0346,0.2763,-0.7904,,0.0902
15595,0.0669,1.0218,0.2892,-0.739,,0.0669
15596,0.1336,0.9961,0.3149,-0.739,,0.1336
15597,0.2046,0.9704,0.3149,-0.7647,,0.2046
15598,0.3117,0.9447,0.3149,-0.7904,,0.3117
15599,0.3445,0.9447,0.3149,-0.8033,,0.3445
15600,0.32,0.919,0.3277,-0.7904,,0.32
15601,0.2022,0.8933,0.3534,-0.8033,,0.2022
15602,0.3001,0.8804,0.3534,-0.829,,0.3001
15603,0.2726,0.8676,0.3663,-0.8418,,0.2726
15604,-0.0744,0.8676,0.3663,-0.8804,,0.0744
15605,-0.2883,0.8933,0.3792,-0.8933,,0.2883
15606,-0.3341,0.9061,0.3663,-0.9447,,0.3341
15607,-0.3703,0.9318,0.3792,-0.9704,,0.3703
15608,-0.3672,0.9575,0.3663,-1.0089,,0.3672
15609,-0.347,0.9832,0.392,-1.0218,,0.347
15610,-0.1843,0.9961,0.392,-1.0475,,0.1843
15611,0.0409,1.0346,0.392,-1.0346,,0.0409
15612,0.2697,1.0603,0.4049,-1.0732,,0.2697
15613,0.5789,1.1118,0.392,-1.086,,0.5789
15614,0.6597,1.1375,0.3792,-1.086,,0.6597
15615,0.5,1.176,0.3792,-1.0989,,0.5
15616,0.1627,1.2146,0.3663,-1.0603,,0.1627
15617,-0.0921,1.2274,0.3534,-1.0475,,0.0921
15618,-0.2396,1.266,0.3534,-1.0218,,0.2396
15619,-0.3771,1.2531,0.3534,-0.9961,,0.3771
15620,-0.4334,1.2531,0.3277,-0.9318,,0.4334
15621,-0.3365,1.2531,0.2892,-0.8804,,0.3365
15622,-0.1877,1.266,0.2635,-0.7904,,0.1877
15623,-0.1728,1.2531,0.2249,-0.7262,,0.1728
15624,-0.1723,1.2531,0.1864,-0.6619,,0.1723
